464,-16,32
590,-42,9
468,-77,31
525,-43,51
502,-100,16
617,-14,62
456,-102,12
630,-56,20
406,-88,43
648,-68,32
461,-80,25
611,-99,29
499,-21,11
541,-99,24
531,-71,36
482,-90,31
598,-58,46
572,-44,29
546,-119,33
534,-7,54
478,-124,6
533,-5,21
467,-98,32
655,-37,25
447,-123,39
588,-18,39
499,-97,40
502,-10,24
697,-122,-2
419,-24,58
523,-47,12
409,-58,29
640,-38,20
347,-52,57
632,-25,-6
558,-87,12
648,-62,9
454,-77,54
506,-60,25
530,-71,32
500,-83,57
435,-31,75
714,-82,-23
479,-77,25
493,-42,26
550,-74,33
523,-88,62
444,-68,72
633,-67,9
448,-59,18
604,-18,40
389,-49,49
643,-47,25
475,-52,24
589,-47,17
514,-74,27
492,-81,44
492,-57,23
612,-50,46
578,-95,29
464,-57,93
619,-59,23
388,-70,104
725,-47,9
392,-82,46
615,-85,16
615,-77,34
526,-73,6
479,-35,48
537,-59,26
601,-87,43
451,-66,32
535,-24,20
480,-72,37
583,-44,8
475,-86,13
510,-25,34
629,-89,17
404,-19,34
631,-47,42
470,-45,49
573,-76,-1
514,-66,41
530,-32,49
515,-61,27
577,-37,11
597,-70,12
615,-45,15
628,-64,12
586,-38,50
545,-42,24
583,-69,68
456,-55,47
574,-16,33
547,-60,6
505,-17,23
468,-47,-2
537,-64,23
515,-78,42
527,-76,43
570,-67,40
574,-76,24
454,-23,53
499,-75,50
574,-62,6
528,-89,24
489,-20,37
495,-67,42
538,-32,30
598,-36,41
354,-7,36
654,-76,23
567,-70,29
442,-39,33
633,-115,21
654,-65,14
525,-41,32
443,-82,56
581,-101,31
485,-62,26
569,-84,67
473,-64,42
639,-53,16
438,-67,55
608,-73,28
404,-96,61
592,-35,28
553,-60,17
540,-63,42
529,-65,40
396,-80,64
587,-50,48
551,-48,14
544,-55,31
626,-70,23
355,-37,82
624,-81,-12
449,-50,-3
444,-9,59
611,-74,-2
558,-47,57
565,-60,65
539,-58,0
607,-51,20
528,-71,12
414,-53,74
720,-49,-10
434,-58,69
581,-59,21
535,-28,23
581,-36,29
540,-50,55
481,-38,32
563,-62,20
450,-42,64
585,-63,20
506,-61,33
550,-50,50
557,-56,33
512,-48,42
519,-51,18
526,-76,62
485,-51,29
565,-72,31
507,-49,46
493,-62,-6
570,-40,53
588,-49,16
503,-51,55
442,-91,44
615,-44,15
514,-67,40
531,-23,45
559,-26,19
532,-53,52
407,-37,41
649,-79,15
506,-60,43
528,-51,34
484,-30,47
589,-41,61
436,-27,7
633,-34,1
462,-62,58
560,-41,43
576,-82,22
509,-47,51
549,-46,20
536,-58,13
526,-71,64
529,-39,28
544,-62,36
529,-39,25
381,-70,62
613,-24,65
484,-45,35
568,-52,37
457,-37,77
517,-48,44
572,-64,17
560,-51,31
571,-45,27
486,-43,41
497,-43,47
555,-69,25
477,-42,45
560,-58,41
512,-58,16
501,-89,57
569,-49,35
541,-78,37
506,-65,49
529,-60,37
545,-69,57
526,-59,42
518,-43,58
550,-70,48
563,-70,39
494,-28,54
445,-49,37
568,-45,64
523,-45,37
570,-51,44
459,-22,38
548,-96,41
511,-69,48
577,-68,65
494,-27,48
543,-25,40
533,-55,21
493,-82,73
525,-66,57
497,-64,41
598,-32,30
507,-107,71
517,-75,41
534,-77,44
539,-39,28
513,-23,78
397,-18,62
643,-108,10
557,-116,45
480,2,68
557,-49,48
470,-4,44
556,-144,50
581,-49,51
521,5,46
485,-11,59
558,-40,23
511,-98,54
542,-36,49
453,-39,68
628,-68,10
545,-46,36
492,-73,53
489,31,68
525,-125,57
492,-25,34
529,-26,32
431,-15,73
514,-80,42
647,-107,40
523,-47,50
535,-57,38
448,-5,78
410,95,70
647,-175,-9
486,-88,63
536,-31,30
400,16,105
550,-42,36
623,-144,20
565,-71,28
516,-53,33
428,-6,79
449,39,55
588,-201,33
521,-55,25
509,-51,77
445,-14,62
436,37,90
578,-210,21
577,-55,43
495,3,63
468,-67,49
595,-164,4
589,-82,16
465,-30,69
408,34,74
557,-49,45
588,-131,32
529,-67,8
543,-26,40
432,92,50
480,54,58
538,-155,38
551,-65,9
536,-88,12
557,-155,32
451,-23,103
450,2,85
548,-112,22
549,-72,30
523,-212,20
475,35,30
484,-56,29
516,-243,33
551,-34,26
435,-86,46
502,-70,29
576,-56,52
455,18,75
555,-82,58
549,-38,27
465,24,32
463,-58,21
482,3,24
591,60,36
536,-88,55
521,18,43
516,-109,37
517,-137,14
606,-127,56
530,-93,31
530,-46,43
544,-101,41
534,-160,15
477,-53,44
476,-96,81
530,-144,50
523,-48,60
444,-39,74
538,-69,54
663,-22,26
925,-87,36
488,-122,66
301,73,85
485,99,43
566,2,29
549,-6,43
586,8,36
555,-19,25
565,-24,8
576,-26,26
490,-61,51
610,-72,22
584,-43,63
471,-13,65
609,-108,34
664,-157,24
535,-131,30
521,-155,44
501,-105,20
483,-33,-1
353,24,29
200,211,-122
-2124,1595,-2477
-2810,1554,-2038
131,552,478
2943,-1356,1497
2805,-1790,1097
1121,-516,482
553,226,153
543,-46,15
630,-220,-42
1149,-153,-110
1177,-162,137
824,-53,75
541,-123,50
524,-269,11
281,-46,-136
346,21,-178
727,-152,47
533,-56,-72
369,-20,22
424,37,-14
325,94,-124
312,126,-186
97,187,-282
39,311,-378
258,306,-169
1108,-144,442
1447,-552,470
1041,-618,349
931,-391,319
874,-97,136
678,83,75
625,117,59
645,53,101
791,-17,157
974,-102,161
902,-118,138
668,-77,73
538,-121,-36
444,-132,-125
442,-121,-128
535,-80,-100
583,-62,-103
539,-90,9
593,-54,-29
547,-39,-86
501,-58,-83
547,-56,-86
596,-57,-57
667,-71,12
758,-62,52
800,-56,30
779,-81,32
790,-72,40
841,-47,6
867,-99,-14
888,-138,34
984,-134,-1
947,-158,-42
926,-216,-71
986,-193,-20
1002,-158,40
1042,-176,-39
991,-224,-141
867,-256,-176
887,-284,-162
1025,-277,-119
1069,-238,-98
1067,-215,-119
1052,-237,-177
981,-225,-154
1006,-133,-95
1068,-138,-6
1159,-222,-55
1150,-288,-115
1094,-231,-46
1169,-143,26
1198,-120,77
1201,-123,78
1092,-93,66
1080,-128,121
1175,-96,97
1100,-68,93
965,-71,95
1010,-104,44
970,-163,26
1002,-193,-11
1050,-170,-45
948,-187,-37
919,-214,-15
969,-99,-65
938,-89,-45
969,-104,0
1041,-54,-11
1035,-47,-44
1048,-101,-29
1063,-190,-16
1116,-244,40
1156,-200,117
1159,-108,94
1109,-111,64
1045,-100,96
1089,-30,68
992,-52,74
969,-87,48
962,-88,15
907,-86,54
953,-108,63
908,-136,7
749,-125,-10
701,-59,5
823,-42,4
913,-64,-6
975,-82,28
980,-108,23
968,-183,6
982,-163,-30
948,-160,-29
950,-199,-22
977,-193,-27
983,-178,-20
1023,-118,-26
1011,-100,-58
924,-138,-42
918,-97,-65
906,-91,-21
858,-99,19
877,-79,-10
