845,-179,-58
796,-203,-62
777,-214,-90
747,-209,-165
671,-227,-119
674,-255,-68
687,-330,-19
726,-323,8
775,-311,44
808,-217,19
768,-109,-7
743,-112,-2
780,-190,28
819,-197,2
785,-142,-84
701,-106,-102
684,-163,-29
643,-231,14
635,-264,-26
592,-255,-90
603,-197,-162
653,-204,-167
786,-266,-59
805,-276,-24
809,-260,-36
794,-283,-65
783,-301,-94
785,-243,-100
789,-180,-151
743,-246,-101
794,-254,-82
777,-318,-40
811,-218,-77
804,-280,-59
873,-216,-68
845,-203,-27
851,-239,-38
819,-301,-38
801,-319,17
852,-239,27
862,-252,24
862,-295,32
862,-231,53
877,-152,40
847,-175,44
818,-246,141
927,-267,340
815,59,249
378,64,88
266,-88,112
333,100,141
320,186,230
265,105,170
122,60,73
178,20,90
223,56,138
174,33,121
104,-37,64
-38,-13,19
-120,4,18
-104,-19,-14
-107,-45,1
-63,15,15
-68,77,-14
-122,21,4
-107,-20,28
-106,50,29
-54,129,10
-21,65,51
4,146,34
94,126,24
172,41,54
279,78,78
333,85,63
364,91,32
413,106,16
457,92,29
509,41,29
520,13,30
529,9,33
529,-24,-5
511,-19,-30
494,-22,-35
493,-11,-67
406,79,-126
422,85,-116
228,151,-195
54,787,-414
-256,1498,-745
-496,1704,-786
-537,1527,-656
-414,1115,-459
406,598,-182
73,666,-112
-148,394,-66
-1,427,-14
78,-9,28
229,132,128
423,306,81
397,213,192
671,353,162
650,210,138
648,129,233
604,789,199
493,661,239
515,681,228
429,789,204
319,729,200
304,659,241
337,698,211
253,684,222
262,628,232
310,629,234
268,639,229
227,544,194
237,526,191
252,496,186
278,453,174
308,418,163
335,390,154
356,374,140
384,294,95
395,276,93
398,272,79
410,258,56
418,245,53
437,248,51
439,247,46
420,249,41
368,293,19
347,308,10
318,343,-9
212,387,-35
127,415,-55
98,426,-66
52,440,-87
36,453,-93
5,465,-138
9,458,-146
11,459,-153
26,457,-168
46,446,-167
61,443,-175
74,436,-180
89,431,-182
104,425,-183
135,407,-186
154,401,-183
167,399,-180
